,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,633865287,False,0.648746728897095,12770,6410,5700,0.00111637978439706,0.0201009511947632,19.7982368469238,984.940307617188,0.00044311515390625,127350480,222,2061838208.0,17995500.0,356279168.0,361726.65625,0.0220444875
1,1,633867021,False,0.300750344991684,6580,4690,4140,8.4815926091282e-05,3.71327660104726e-05,0.0195200629532337,525.682983398438,3.36652657714844e-05,127350480,733,121859366912.0,740097024.0,14446741.0,27481.849609375,0.9066188544
2,1,633866747,False,0.286830872297287,11920,7050,3860,1.79970457366507e-05,0.000227839074796066,0.0583849623799324,256.255249023438,7.14341463623047e-06,127350480,963,84054384.0,25594200.0,1494316.375,5831.35888671875,0.031352895
3,2,633865401,True,1.0,12890,5780,6270,0.74284472221886,0.948501348495483,7609.18896484375,8022.328125,0.2948510516,127350480,354,1944127012864.0,253763200.0,1930932125696.0,240694736.0,0.31085992
4,1,633866949,False,0.0752058178186417,5940,2770,1260,1.76961451630983e-05,5.93687127548037e-06,0.00271747983060777,457.729278564453,7.02398072509765e-06,127350480,806,365123502080.0,965805312.0,2624556.5,5733.86181640625,1.1831115072
5,2,633865255,False,0.978776097297668,12530,5870,6110,0.00876596929053924,0.282317727804184,686.922912597656,2433.15551757812,0.0034794018,127350480,177,11566503936.0,10060750.0,6910959616.0,2840328.0,0.01232441875
6,1,633866445,False,0.643877148628235,9950,5380,4400,0.0189148805948767,0.0423735491931438,27.5863265991211,651.027038574219,0.0075077230375,127350480,549009215,32696016896.0,144636304.0,3989984256.0,6128753.5,0.1771794724
7,1,633865269,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,127350480,312782648,24142739456.0,81117904.0,0.0,0.0,0.0993694324
8,3,633868606,False,0.271958649158478,6870,4620,10710,0.000235455468860904,0.000252987617868734,0.0982940221898835,388.532936979092,9.34573411132812e-05,127350480,897,76890345472.0,301563008.0,29641841.0,76291.70703125,0.3694146848
9,1,633867258,False,0.282308548688889,6450,5980,3740,0.000425510452060496,0.000151033644215204,0.0620634108781815,410.924407958984,0.000168894252734375,127350480,403,197760843776.0,912861888.0,56655324.0,137872.859375,1.1182558128
